2023-04-30 06:31:57.486649,17A27A
2023-04-30 06:32:00.893260,AS9527A
2023-04-30 06:32:01.479342,HAS9527A
2023-04-30 06:32:02.042800,AS9527A
2023-04-30 06:32:02.565772,AS9527A
2023-04-30 06:32:03.082436,AS9527A
2023-04-30 06:32:03.614692,AS9527A
2023-04-30 06:32:04.131643,AS9527A
2023-04-30 06:32:04.670436,AS9527A
2023-04-30 06:32:05.202848,AS9527A
2023-04-30 06:32:05.735073,AS9527A
2023-04-30 06:32:06.336037,AS9527A
2023-04-30 06:32:06.890863,AS9527A
2023-04-30 06:32:11.144152,527A
2023-04-30 06:32:11.745362,AS9527A
2023-04-30 06:32:12.420863,AS9527A
2023-04-30 06:32:15.377546,J5AD722
2023-04-30 06:32:16.132668,J5AD7227
2023-04-30 06:32:17.024971,0AD7227
2023-04-30 06:32:17.568913,AS9527A
2023-04-30 06:32:18.116399,AS9527A
2023-04-30 06:32:18.699304,AS9527A
2023-04-30 06:32:19.450499,9AS9527A
2023-04-30 06:32:20.020692,FAS9527A
2023-04-30 06:32:20.584816,AS9527A
2023-04-30 06:32:21.101566,AS9527A
2023-04-30 06:32:21.640821,AS9527A
2023-04-30 06:32:22.173283,AS9527A
2023-04-30 06:32:23.075241,AS9527A
2023-04-30 06:32:23.591998,AS9527A
2023-04-30 06:32:24.124585,AS9527A
2023-04-30 06:32:24.632161,AS9527A
2023-04-30 06:32:25.148903,AS9527A
2023-04-30 06:32:25.813295,AS9527A
2023-04-30 06:32:26.915160,LAS9527A
2023-04-30 06:32:27.685908,AS95270
2023-04-30 06:32:28.202542,AS9527W
2023-04-30 06:32:28.757493,AS9527A
2023-04-30 06:32:29.389625,AS9527A
2023-04-30 06:32:29.944115,AS9527A
2023-04-30 06:32:30.445448,AS9527A
2023-04-30 06:32:30.962211,AS9527A
2023-04-30 06:32:31.509865,AS9527A
2023-04-30 06:32:32.096618,AS9527A
2023-04-30 06:32:32.628870,AS9527A
2023-04-30 06:32:33.198983,AS9527A
2023-04-30 06:32:33.715750,AS9527A
2023-04-30 06:32:34.232824,AS9527A
2023-04-30 06:32:34.956266,DAS9527A
2023-04-30 06:32:35.457218,AS9527A
2023-04-30 06:32:36.637823,AS9527A
2023-04-30 06:32:37.139217,AS9527A
2023-04-30 06:32:37.662469,AS9527A
2023-04-30 06:32:38.157395,AS9527A
2023-04-30 06:32:39.012243,AS9527A
2023-04-30 06:32:41.200628,Y20A
2023-04-30 06:32:41.701698,AS9527A
2023-04-30 06:32:42.218712,AS9527A
2023-04-30 06:32:42.719891,AS9527A
2023-04-30 06:32:43.236552,AS9527A
2023-04-30 06:32:43.753228,AS9527A
2023-04-30 06:32:44.254640,AS9527A
2023-04-30 06:35:09.906314,AS950A
2023-04-30 06:35:10.431619,AS9527A
2023-04-30 06:35:11.017030,AS9527A
2023-04-30 06:35:11.534569,AS9527A
2023-04-30 06:35:12.035519,AS9527A
2023-04-30 06:35:12.552083,AS9527A
2023-04-30 06:35:13.084257,AS9527A
2023-04-30 06:35:13.601040,AS9527A
2023-04-30 06:35:14.124399,AS9527A
2023-04-30 06:35:14.641824,AS9527A
2023-04-30 06:35:15.143149,AS9527A
2023-04-30 06:35:15.629330,AS9527W
2023-04-30 06:35:16.146177,AS9527A
2023-04-30 06:35:16.647278,AS9527A
2023-04-30 06:35:17.163675,AS9527A
2023-04-30 06:35:18.451056,AS9527A
2023-04-30 06:35:18.952426,AS9527A
2023-04-30 06:35:19.469183,AS9527A
2023-04-30 06:35:20.001005,AS9527A
2023-04-30 06:35:20.501907,AS9527A
2023-04-30 06:35:21.040317,AS9527A
2023-04-30 06:35:21.535076,AS9527A
2023-04-30 06:35:22.105240,AS9527A
2023-04-30 06:35:22.621841,AS9527A
2023-04-30 06:35:23.123023,AS9527A
2023-04-30 06:35:23.646438,AS9527A
2023-04-30 06:35:24.147369,AS9527A
2023-04-30 06:35:24.648630,AS9527A
2023-04-30 06:35:25.149784,AS9527A
2023-04-30 06:35:25.651214,AS9527A
2023-04-30 06:35:26.152429,AS9527A
2023-04-30 06:36:42.273584,AS9527A
2023-04-30 06:36:44.631499,AS9527A
2023-04-30 06:36:45.164084,AS9527A
2023-04-30 06:36:45.680648,AS9527A
2023-04-30 06:36:46.197251,AS9527A
2023-04-30 06:36:46.714101,AS9527A
2023-04-30 06:36:47.237005,AS9527A
2023-04-30 06:36:47.738679,AS9527A
2023-04-30 06:36:48.255496,AS9527A
2023-04-30 06:36:48.771948,AS9527A
2023-04-30 06:36:49.288395,AS9527A
2023-04-30 06:36:49.805242,AS9527A
2023-04-30 06:36:50.322164,AS9527A
2023-04-30 06:36:50.846339,AS9527W
2023-04-30 06:36:51.379341,AS9527W
2023-04-30 06:36:51.896403,AS9527A
2023-04-30 06:36:52.412985,AS9527W
2023-04-30 06:36:52.929323,AS9527A
2023-04-30 06:36:53.468412,AS9527W
2023-04-30 06:36:53.985270,AS9527W
2023-04-30 06:36:54.501995,AS9527W
2023-04-30 06:36:55.018865,AS9527A
2023-04-30 06:36:55.519792,AS9527W
2023-04-30 06:36:56.036833,AS95270
2023-04-30 06:36:56.560300,AS9527W
2023-04-30 06:36:57.077471,AS9527W
2023-04-30 06:36:57.578507,AS9527W
2023-04-30 06:36:58.094982,AS9527A
2023-04-30 06:36:58.611657,AS9527A
2023-04-30 06:36:59.171151,AS9527W
2023-04-30 06:36:59.740389,AS9527A
2023-04-30 06:37:00.266759,AS9527A
2023-04-30 06:37:00.783146,AS9527A
2023-04-30 06:37:01.315618,AS9527A
2023-04-30 06:37:01.816631,AS9527A
2023-04-30 06:37:02.348689,AS9527A
2023-04-30 06:37:02.903678,AS9527A
2023-04-30 06:37:03.420774,AS9527A
2023-04-30 06:37:03.937767,AS9527A
2023-04-30 06:37:04.454634,AS9527W
2023-04-30 06:37:05.009713,AS9527A
2023-04-30 06:37:05.526597,AS9527A
2023-04-30 06:45:20.651383,A1WN
2023-04-30 06:45:20.999047,W1WN
2023-04-30 06:45:21.352917,A1BN
2023-04-30 06:45:21.631432,1BN
2023-04-30 06:45:21.969744,W18N
2023-04-30 06:45:22.301453,W1WN
2023-04-30 06:45:22.648849,A18N
2023-04-30 06:45:22.971580,A10N
2023-04-30 06:45:23.319171,W18N
2023-04-30 06:45:23.657462,A1WN
2023-04-30 06:45:24.005055,11WN
2023-04-30 06:45:24.374504,118N
2023-04-30 06:45:24.976100,A1WN
2023-04-30 06:45:25.323651,118N
2023-04-30 06:45:26.039969,A1BN
2023-04-30 06:45:26.378509,W1WN
2023-04-30 06:45:26.710458,W181
2023-04-30 06:47:46.590432,AS9527A
2023-04-30 06:47:50.164424,AS9527W
2023-04-30 06:47:51.250588,9527A
2023-04-30 06:57:10.579100,AS9527A
2023-04-30 06:57:10.995344,9527A
2023-04-30 06:57:11.480627,9527A
2023-04-30 06:57:45.157416,AS9527A
2023-04-30 06:57:45.663537,AS9527A
2023-04-30 06:57:46.180033,AS9527A
2023-04-30 06:57:46.681153,AS9527A
2023-04-30 07:01:45.711376,AS9527A
2023-04-30 07:01:46.244529,AS9527A
2023-04-30 07:07:53.958019,AS9527A
2023-04-30 07:07:54.467614,AS9527A
2023-04-30 07:07:54.968685,AS9527A
2023-04-30 07:07:55.507718,AS9527A
2023-04-30 07:07:56.008707,AS9527A
2023-04-30 07:07:56.525788,AS9527A
2023-04-30 07:07:57.026800,AS9527A
2023-04-30 07:07:57.543922,AS9527A
2023-04-30 07:07:58.045306,AS9527A
2023-04-30 07:07:58.546371,AS9527A
2023-04-30 07:07:59.101190,AS9527AA
2023-04-30 07:07:59.680453,WAS9527A
2023-04-30 07:08:00.181853,AS9527A
2023-04-30 07:09:17.184815,AS9527A
2023-04-30 07:09:17.688406,AS9527A
2023-04-30 07:09:18.205446,AS9527A
2023-04-30 07:09:18.722316,AS9527A
2023-04-30 07:09:19.239457,AS9527A
2023-04-30 07:09:19.740544,AS9527A
2023-04-30 07:09:20.264001,AS9527A
2023-04-30 07:09:20.780691,AS9527A
2023-04-30 07:09:21.297688,AS9527A
2023-04-30 07:09:21.814731,AS9527A
2023-04-30 07:09:22.316183,AS9527A
2023-04-30 07:09:22.833155,AS9527A
2023-04-30 07:09:23.334569,AS9527A
2023-04-30 07:09:23.867278,AS9527A
2023-04-30 07:09:24.375234,AS9527A
2023-04-30 07:09:24.954404,FAS9527A
2023-04-30 07:09:25.477490,AS9527A
2023-04-30 07:09:26.078496,VAS9527A
2023-04-30 07:09:26.579792,AS9527A
2023-04-30 07:09:27.096755,AS9527A
2023-04-30 07:09:27.629022,AS9527A
2023-04-30 07:09:28.177274,AS9527A
2023-04-30 07:09:28.685228,AS9527A
2023-04-30 07:09:29.217788,AS9527A
2023-04-30 07:09:29.734642,AS9527A
2023-04-30 07:09:30.251579,AS9527A
2023-04-30 07:14:34.112403,AS9527A
2023-04-30 07:14:34.616477,AS9527A
2023-04-30 07:14:35.133170,AS9527A
2023-04-30 07:14:35.618825,AS9527A
2023-04-30 07:14:36.135803,AS9527A
2023-04-30 07:14:36.637287,AS9527A
2023-04-30 07:14:37.216479,LAS9527A
2023-04-30 07:14:37.723969,AS9527A
2023-04-30 07:14:38.303345,AS9527WA
2023-04-30 07:14:38.826888,AS9527A
2023-04-30 07:14:39.343907,AS9527A
2023-04-30 07:14:39.845038,AS9527A
2023-04-30 07:21:46.753344,WAS9527R
2023-04-30 07:21:47.254454,AS9527A
2023-04-30 07:21:47.786876,AS9527A
2023-04-30 07:21:48.287868,AS9527A
2023-04-30 07:21:48.804604,AS9527A
2023-04-30 07:21:49.321667,AS9527A
2023-04-30 07:21:49.838328,AS9527A
2023-04-30 07:21:50.361508,AS9527A
2023-04-30 07:21:50.878358,1S9527A
2023-04-30 07:21:51.341735,S9527A
2023-04-30 07:21:51.865177,MS9527A
2023-04-30 07:21:52.397528,1S9527A
2023-04-30 07:21:52.967705,1AS9527W
2023-04-30 07:21:53.468861,AS9527A
2023-04-30 07:21:54.048439,AS9527WA
2023-04-30 07:21:54.549649,AS9527A
2023-04-30 07:21:55.073159,AS9527A
2023-04-30 07:21:55.589916,AS9527A
2023-04-30 07:21:56.107021,AS9527A
2023-04-30 07:21:56.623837,AS9527A
2023-04-30 07:21:57.140805,AS9527A
2023-04-30 07:22:52.410029,WAS9527A
2023-04-30 07:22:52.920871,AS9527A
2023-04-30 07:22:53.422319,1S9527A
2023-04-30 07:22:53.870228,S9527W
2023-04-30 07:22:54.271382,J9527
2023-04-30 07:22:54.672406,J9527
2023-04-30 07:22:55.073329,S9527
2023-04-30 07:25:47.880047,AS9527A
2023-04-30 07:25:48.391628,AS9527A
2023-04-30 07:25:48.846089,S9527A
2023-04-30 07:25:49.294094,J9527A
2023-04-30 07:25:49.695044,9527A
2023-04-30 07:25:50.149601,S9527A
2023-04-30 07:25:50.597459,S9527A
2023-04-30 07:48:54.282064,AS9527A
2023-04-30 07:48:54.868989,AS9527A
2023-04-30 07:48:55.386320,AS9527A
2023-04-30 07:48:55.903223,AS9527A
2023-04-30 07:48:56.404534,AS9527A
2023-04-30 07:48:56.912390,AS9527A
2023-04-30 07:49:04.572031,AS9527A
2023-04-30 07:49:05.073181,AS9527A
2023-04-30 07:49:05.574330,AS9527A
2023-04-30 07:49:06.091302,AS9527A
2023-04-30 07:49:06.592269,AS9527A
2023-04-30 07:49:07.093671,AS9527A
2023-04-30 07:49:07.595150,AS9527A
2023-04-30 07:49:08.165574,LAS9527A
2023-04-30 07:49:08.666567,AS9527A
2023-04-30 07:49:09.167852,AS9527A
2023-04-30 07:49:31.828793,34ALP090
2023-04-30 07:49:32.414842,34ALP090
2023-04-30 07:49:33.332727,34AP090
2023-04-30 07:49:34.096242,34AP090
2023-04-30 07:49:34.597594,34AP090
2023-04-30 07:49:35.252790,034ALP090
2023-04-30 07:49:55.068103,ALP00
2023-04-30 07:49:56.032419,ALP00
2023-04-30 07:49:56.471114,ALP0Q0
2023-04-30 07:49:56.972511,WALP090
2023-04-30 07:50:02.382707,34AP090
2023-04-30 07:50:02.899781,34AP090
2023-04-30 07:50:03.474154,34AP0C90
2023-04-30 07:50:03.975212,34AP090
2023-04-30 07:50:04.476441,34AP090
2023-04-30 07:50:04.977747,34AP090
2023-04-30 07:50:05.479070,34AP090
2023-04-30 07:50:06.027269,34AP090
2023-04-30 07:50:06.566361,34AP090
2023-04-30 07:50:07.067657,34AP090
2023-04-30 07:50:07.568877,34AP090
2023-04-30 07:50:08.085588,34AP090
2023-04-30 08:09:44.145658,34AP090
2023-04-30 08:10:03.730909,34AP090
2023-04-30 08:10:04.225630,34AP090
2023-04-30 08:10:04.749092,34AP090
2023-04-30 08:11:56.710766,2IAP090
2023-04-30 08:11:57.239568,3AAP090
2023-04-30 08:11:57.762455,3AAP090
2023-04-30 08:12:52.780354,AS9527
2023-04-30 08:12:53.334872,AS9527A
2023-04-30 08:12:53.852049,AS9527A
2023-04-30 08:12:54.368933,AS9527A
2023-04-30 08:12:54.885699,AS9527A
2023-04-30 08:12:55.417552,AS9527A
2023-04-30 08:12:55.934929,AS9527A
2023-04-30 08:12:56.436422,AS9527A
2023-04-30 08:12:56.944472,AS9527A
2023-04-30 08:12:57.439030,AS9527A
2023-04-30 08:12:57.940170,AS9527A
2023-04-30 08:16:00.191483,S9527A
2023-04-30 08:16:00.636784,S9527A
2023-04-30 08:16:01.132700,S9527A
2023-04-30 08:19:03.321091,AS9527A
2023-04-30 08:19:03.839403,AS9527A
2023-04-30 08:19:04.340933,AS9527A
2023-04-30 08:24:46.295152,AS9527A
2023-04-30 08:27:14.860290,JAS9527A
2023-04-30 08:27:15.394278,AS9527A
2023-04-30 08:27:15.919951,AS9527A
2023-04-30 08:27:16.437472,AS9527A
2023-04-30 08:27:16.947045,AS9527A
2023-04-30 08:27:17.467046,AS9527A
2023-04-30 08:27:17.975043,AS9527A
2023-04-30 08:27:18.575126,WAS9527A
2023-04-30 08:27:19.105358,AS9527A
2023-04-30 08:27:19.645499,AS9527A
2023-04-30 08:27:20.170498,AS9527A
2023-04-30 08:27:20.706502,AS9527A
2023-04-30 08:27:21.227839,AS9527A
2023-04-30 08:27:21.748839,AS9527A
2023-04-30 08:27:22.268837,AS9527A
2023-04-30 08:27:22.792839,AS9527A
2023-04-30 08:27:23.336498,AS9527A
2023-04-30 08:27:23.862788,AS9527A
2023-04-30 08:27:24.374674,AS9527A
2023-04-30 08:27:24.902668,AS9527A
2023-04-30 08:27:25.422523,AS9527A
2023-04-30 08:27:25.946521,AS9527A
2023-04-30 08:27:26.461080,AS9527A
2023-04-30 08:27:26.973081,AS9527A
2023-04-30 08:27:27.505367,AS9527A
2023-04-30 08:27:28.018438,AS9527A
2023-04-30 08:27:28.543376,AS9527A
2023-04-30 08:27:29.053724,AS9527A
2023-04-30 08:27:29.570847,AS9527A
2023-04-30 14:48:19.549331,34AP090
2023-04-30 14:48:20.171892,34AP090
2023-04-30 14:48:20.719435,34AP090
2023-04-30 14:48:21.123565,3409O
2023-04-30 14:48:27.824818,34AP090
2023-04-30 14:48:28.343492,34AP090
2023-04-30 14:48:28.927787,34AP090
2023-04-30 14:48:29.429944,34AP090
2023-04-30 14:48:29.972929,34AP090
2023-04-30 14:48:30.526752,34AP090
2023-04-30 14:48:42.683317,06TG901
2023-04-30 14:48:43.143228,06G901
2023-04-30 14:48:43.665455,06TG901
